id,listing_number,host_id,host_name,city,price_clean,estimated_revenue,customer_count_num,total_reviewers_number,room_type,price,host_certification,host_response_rate_pct,host_acceptance_rate_pct,bathrooms_num,bedrooms_num,beds_num,accommodates_num,reply_time_category,area,guest_favourite
53233,2,260771308,Buchao,Singapore,60,0,0,0,Private Room,60,1,0.817240899,0,0,0,1,1,Unknown,Asia,0
53234,141,238891646,Neha,Singapore,320,0,0,1,Hotel Room,320,1,1,0.71204387,0,0,3,6,Unknown,Asia,1
53235,99,800558,Kim (金),Singapore,2116,0,0,2,Hotel Room,2116,1,1,0.71204387,0,0,3,4,Unknown,Asia,1
53236,11,323944827,Green,Singapore,329,0,0,38,Hotel Room,329,1,1,0.71204387,0,0,3,7,Unknown,Asia,1
53237,580,138649185,Apac,Singapore,315,0,0,0,Hotel Room,315,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53238,580,138649185,Apac,Singapore,275,0,0,0,Hotel Room,275,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53239,59,10248444,Recr,Singapore,239,0,0,9,Hotel Room,239,1,0.817240899,0.71204387,0,0,1,4,Unknown,Asia,1
53240,1,21378632,Christine,Singapore,130,0,0,0,Hotel Room,130,1,0,0,0,0,1,2,Unknown,Asia,0
53241,91,466330896,Blueground,Singapore,279,0,0,0,Hotel Room,279,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53242,91,466330896,Blueground,Singapore,232,0,0,0,Hotel Room,232,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53243,7,501291108,The Assembly Place,Singapore,186,0,0,6,Hotel Room,186,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53244,141,238891646,Neha,Singapore,210,0,0,0,Hotel Room,210,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53245,91,466330896,Blueground,Singapore,224,0,0,0,Hotel Room,224,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53246,580,138649185,Apac,Singapore,565,0,0,0,Hotel Room,565,1,0.817240899,0.71204387,0,0,2,3,Unknown,Asia,0
53247,7,432531968,Expats,Singapore,224,0,0,0,Hotel Room,224,0,0,0.71204387,0,0,2,4,Unknown,Asia,0
53248,7,432531968,Expats,Singapore,350,0,0,0,Hotel Room,350,0,0,0.71204387,0,0,3,4,Unknown,Asia,0
53249,91,466330896,Blueground,Singapore,271,0,0,0,Hotel Room,271,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53250,91,466330896,Blueground,Singapore,305,0,0,0,Hotel Room,305,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53251,580,138649185,Apac,Singapore,435,0,0,0,Hotel Room,435,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,0
53252,580,138649185,Apac,Singapore,435,0,0,0,Hotel Room,435,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,0
53253,580,138649185,Apac,Singapore,295,0,0,3,Hotel Room,295,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53254,11,323944827,Green,Singapore,324,0,0,25,Hotel Room,324,1,1,0.71204387,0,0,4,7,Unknown,Asia,0
53255,7,501291108,The Assembly Place,Singapore,166,0,0,6,Hotel Room,166,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53256,7,501291108,The Assembly Place,Singapore,236,0,0,3,Hotel Room,236,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,1
53257,7,501291108,The Assembly Place,Singapore,211,0,0,9,Hotel Room,211,1,0.817240899,0.71204387,0,0,2,3,Unknown,Asia,1
53258,7,501291108,The Assembly Place,Singapore,261,0,0,21,Hotel Room,261,1,0.817240899,0.71204387,0,0,3,4,Unknown,Asia,0
53259,7,501291108,The Assembly Place,Singapore,356,0,0,24,Hotel Room,356,1,0.817240899,0.71204387,0,0,4,5,Unknown,Asia,0
53260,7,501291108,The Assembly Place,Singapore,366,0,0,5,Hotel Room,366,1,0.817240899,0.71204387,0,0,4,5,Unknown,Asia,0
53261,141,238891646,Neha,Singapore,499,0,0,0,Hotel Room,499,1,1,0.71204387,0,0,1,4,Unknown,Asia,0
53262,1,4684553,Jinesh,Singapore,260,0,0,0,Hotel Room,260,1,1,0,0,0,2,4,Unknown,Asia,0
53263,580,138649185,Apac,Singapore,338,0,0,0,Hotel Room,338,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53264,51,1439258,Kay,Singapore,90,0,0,0,Private Room,90,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53265,51,1439258,Kay,Singapore,90,0,0,0,Private Room,90,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53266,51,1439258,Kay,Singapore,90,0,0,0,Private Room,90,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53267,1,138924706,Siew Kee,Singapore,250,0,0,0,Hotel Room,250,1,1,0,0,0,3,5,Unknown,Asia,0
53268,28,18618387,Kaytwo,Singapore,125,0,0,0,Private Room,125,1,1,1,0,0,1,1,Unknown,Asia,0
53269,28,18618387,Kaytwo,Singapore,90,0,0,0,Private Room,90,1,1,1,0,0,1,1,Unknown,Asia,0
53270,41,46685310,Yyin,Singapore,252,0,0,10,Hotel Room,252,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53271,13,489785611,Village Hotel Katong,Singapore,267,0,0,4,Private Room,267,1,0.817240899,1,0,0,1,2,Unknown,Asia,0
53272,13,489785611,Village Hotel Katong,Singapore,289,0,0,3,Private Room,289,1,0.817240899,1,0,0,1,2,Unknown,Asia,0
53273,108,300765938,Xacco,Singapore,295,0,0,0,Hotel Room,295,1,1,0.71204387,0,0,4,5,Unknown,Asia,0
53274,13,489785611,Village Hotel Katong,Singapore,374,0,0,0,Private Room,374,1,0.817240899,1,0,0,0,3,Unknown,Asia,0
53275,13,489785611,Village Hotel Katong,Singapore,401,0,0,1,Private Room,401,1,0.817240899,1,0,0,0,2,Unknown,Asia,1
53276,2,482211922,Sg Room,Singapore,49,0,0,4,Entire Home/Apt,49,1,1,0.71204387,0,0,6,6,Unknown,Asia,0
53277,141,238891646,Neha,Singapore,269,0,0,0,Private Room,269,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53278,13,489785611,Village Hotel Katong,Singapore,380,0,0,0,Private Room,380,1,0.817240899,1,0,0,1,2,Unknown,Asia,0
53279,13,489785611,Village Hotel Katong,Singapore,364,0,0,0,Private Room,364,1,0.817240899,1,0,0,0,1,Unknown,Asia,0
53280,108,300765938,Xacco,Singapore,360,0,0,0,Hotel Room,360,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53281,108,300765938,Xacco,Singapore,350,0,0,0,Hotel Room,350,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53282,141,238891646,Neha,Singapore,340,0,0,0,Hotel Room,340,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53283,13,489785611,Village Hotel Katong,Singapore,342,0,0,0,Private Room,342,1,0.817240899,1,0,0,1,1,Unknown,Asia,0
53284,580,138649185,Apac,Singapore,268,0,0,0,Hotel Room,268,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53285,8,503148960,Village Hotel Albert Court,Singapore,4694.125,0,0,0,Private Room,4694.125,1,0,1,0,0,1,2,Unknown,Asia,0
53286,8,503148960,Village Hotel Albert Court,Singapore,4694.125,0,0,0,Private Room,4694.125,1,0,1,0,0,1,2,Unknown,Asia,0
53287,8,503148960,Village Hotel Albert Court,Singapore,4694.125,0,0,0,Private Room,4694.125,1,0,1,0,0,1,2,Unknown,Asia,0
53288,8,503148960,Village Hotel Albert Court,Singapore,4694.125,0,0,0,Private Room,4694.125,1,0,1,0,0,2,3,Unknown,Asia,0
53289,2,30168263,Objet D Art,Singapore,117,0,0,0,Private Room,117,1,0,0,0,0,1,2,Unknown,Asia,0
53290,10,455736437,Bob,Singapore,177,0,0,34,Hotel Room,177,1,0.817240899,0.71204387,0,0,4,6,Unknown,Asia,0
53291,8,503148960,Village Hotel Albert Court,Singapore,4694.125,0,0,0,Private Room,4694.125,1,0,1,0,0,1,2,Unknown,Asia,0
53292,2,30168263,Objet D Art,Singapore,68,0,0,0,Private Room,68,1,0,0,0,0,1,1,Unknown,Asia,0
53293,8,503148960,Village Hotel Albert Court,Singapore,370,0,0,0,Private Room,370,1,0,1,0,0,1,2,Unknown,Asia,0
53294,8,503148960,Village Hotel Albert Court,Singapore,444,0,0,0,Private Room,444,1,0,1,0,0,1,2,Unknown,Asia,0
53295,8,503148960,Village Hotel Albert Court,Singapore,450,0,0,0,Private Room,450,1,0,1,0,0,2,3,Unknown,Asia,0
53296,580,138649185,Apac,Singapore,268,0,0,0,Hotel Room,268,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53297,2,243474450,Mark,Singapore,85,0,0,1,Private Room,85,1,0,1,0,0,1,1,Unknown,Asia,0
53298,91,466330896,Blueground,Singapore,257,0,0,0,Hotel Room,257,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53299,4,492450365,Vibe Hotel Singapore Orchard,Singapore,2790,0,0,0,Private Room,2790,1,0,1,0,0,1,1,Unknown,Asia,0
53300,1,8217259,Xie Ke And Ivan,Singapore,325,0,0,0,Hotel Room,325,1,0,0,0,0,2,3,Unknown,Asia,0
53301,4,492450365,Vibe Hotel Singapore Orchard,Singapore,2821,0,0,0,Private Room,2821,1,0,1,0,0,1,2,Unknown,Asia,0
53302,580,138649185,Apac,Singapore,900,0,0,0,Hotel Room,900,1,0.817240899,0.71204387,0,0,3,4,Unknown,Asia,0
53303,91,466330896,Blueground,Singapore,281,0,0,0,Hotel Room,281,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53304,580,138649185,Apac,Singapore,270,0,0,0,Hotel Room,270,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53305,1,205516032,Kelvin,Singapore,90,0,0,0,Private Room,90,1,0,0,0,0,1,1,Unknown,Asia,0
53306,91,466330896,Blueground,Singapore,327,0,0,0,Hotel Room,327,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53307,1,43782638,Rashmi,Singapore,400,0,0,0,Hotel Room,400,1,0,0,0,0,3,6,Unknown,Asia,0
53308,1,9426705,Suifoon,Singapore,54,0,0,0,Private Room,54,1,0,0,0,0,1,1,Unknown,Asia,0
53309,580,138649185,Apac,Singapore,272,0,0,0,Hotel Room,272,1,0.817240899,0.71204387,0,0,2,3,Unknown,Asia,0
53310,4,505188024,Yi,Singapore,268,0,0,0,Private Room,268,0,0,1,0,0,1,2,Unknown,Asia,0
53311,5,504706105,Tiny Away,Singapore,380,0,0,0,Hotel Room,380,1,1,1,0,0,2,4,Unknown,Asia,0
53312,1,61920865,Weijie,Singapore,99,0,0,0,Private Room,99,1,0,0,0,0,1,2,Unknown,Asia,0
53313,4,503162792,Steve,Singapore,256,0,0,1,Private Room,256,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53314,4,503162792,Steve,Singapore,251,0,0,2,Private Room,251,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53315,4,503162792,Steve,Singapore,230,0,0,11,Private Room,230,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53316,4,503162792,Steve,Singapore,279,0,0,0,Private Room,279,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53317,1,505473762,The Assembly Place,Singapore,91,0,0,28,Private Room,91,1,0.817240899,0.71204387,0,0,1,1,Unknown,Asia,0
53318,91,466330896,Blueground,Singapore,208,0,0,0,Hotel Room,208,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53319,91,466330896,Blueground,Singapore,207,0,0,0,Hotel Room,207,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53320,4,505188024,Yi,Singapore,268,0,0,0,Private Room,268,0,0,1,0,0,1,2,Unknown,Asia,0
53321,4,505188024,Yi,Singapore,268,0,0,0,Private Room,268,0,0,1,0,0,1,2,Unknown,Asia,0
53322,91,466330896,Blueground,Singapore,244,0,0,0,Hotel Room,244,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53323,4,506012390,Sue Seok Khim,Singapore,77,0,0,0,Private Room,77,1,1,0,0,0,1,1,Unknown,Asia,0
53324,11,323944827,Green,Singapore,318,0,0,33,Hotel Room,318,1,1,0.71204387,0,0,4,7,Unknown,Asia,0
53325,141,238891646,Neha,Singapore,360,0,0,0,Hotel Room,360,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53326,108,300765938,Xacco,Singapore,299,0,0,0,Hotel Room,299,1,1,0.71204387,0,0,5,6,Unknown,Asia,0
53327,108,300765938,Xacco,Singapore,280,0,0,0,Hotel Room,280,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53328,108,300765938,Xacco,Singapore,290,0,0,0,Hotel Room,290,1,1,0.71204387,0,0,5,6,Unknown,Asia,0
53329,580,138649185,Apac,Singapore,516,0,0,3,Hotel Room,516,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53330,580,138649185,Apac,Singapore,970,0,0,0,Hotel Room,970,1,0.817240899,0.71204387,0,0,5,6,Unknown,Asia,0
53331,91,466330896,Blueground,Singapore,234,0,0,0,Hotel Room,234,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53332,3,506544191,Dan,Singapore,360,0,0,0,Hotel Room,360,1,0.817240899,1,0,0,2,4,Unknown,Asia,0
53333,3,506544191,Dan,Singapore,156,0,0,2,Hotel Room,156,1,0.817240899,1,0,0,1,2,Unknown,Asia,0
53334,41,46685310,Yyin,Singapore,162,0,0,26,Private Room,162,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,0
53335,3,38753656,Mary,Singapore,326,0,0,2,Private Room,326,1,1,1,0,0,1,2,Unknown,Asia,0
53336,3,38753656,Mary,Singapore,792,0,0,0,Private Room,792,1,1,1,0,0,2,5,Unknown,Asia,0
53337,3,38753656,Mary,Singapore,313,0,0,8,Private Room,313,1,1,1,0,0,1,2,Unknown,Asia,0
53338,23,66406177,Jay,Singapore,126,0,0,0,Hotel Room,126,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53339,62,23336011,Heritage,Singapore,192,0,0,3,Hotel Room,192,1,1,0.71204387,0,0,1,2,Unknown,Asia,1
53340,62,23336011,Heritage,Singapore,212,0,0,7,Hotel Room,212,1,1,0.71204387,0,0,1,2,Unknown,Asia,1
53341,4,506012390,Sue Seok Khim,Singapore,68,0,0,0,Private Room,68,1,1,0,0,0,1,1,Unknown,Asia,0
53342,3,506544191,Dan,Singapore,399,0,0,2,Hotel Room,399,1,0.817240899,1,0,0,2,7,Unknown,Asia,0
53343,46,61619807,Ong,Singapore,322,0,0,15,Hotel Room,322,1,0.817240899,0.71204387,0,0,2,5,Unknown,Asia,0
53344,108,300765938,Xacco,Singapore,270,0,0,0,Hotel Room,270,1,1,0.71204387,0,0,3,4,Unknown,Asia,0
53345,4,506012390,Sue Seok Khim,Singapore,79,0,0,0,Private Room,79,1,1,0,0,0,1,1,Unknown,Asia,0
53346,2,481921424,Sophie,Singapore,135,0,0,0,Hotel Room,135,1,1,0.71204387,0,0,2,2,Unknown,Asia,0
53347,9,461973800,Ruth Mandy,Singapore,135,0,0,1,Hotel Room,135,1,1,0.71204387,0,0,2,4,Unknown,Asia,1
53348,1,45810508,Jannah Et Kathir,Singapore,100,0,0,0,Private Room,100,1,0,0,0,0,1,3,Unknown,Asia,0
53349,4,505188024,Yi,Singapore,720,0,0,0,Private Room,720,0,0,1,0,0,1,2,Unknown,Asia,0
53350,1,37964493,Kingsley,Singapore,250,0,0,0,Hotel Room,250,1,1,0.71204387,0,0,2,4,Unknown,Asia,0
53351,108,300765938,Xacco,Singapore,260,0,0,0,Hotel Room,260,1,1,0.71204387,0,0,5,5,Unknown,Asia,0
53352,1,292851196,Camille,Singapore,40,0,0,0,Private Room,40,1,0,0.71204387,0,0,1,1,Unknown,Asia,0
53353,108,300765938,Xacco,Singapore,280,0,0,0,Hotel Room,280,1,1,0.71204387,0,0,3,4,Unknown,Asia,0
53354,3,507286696,Lok,Singapore,45,0,0,0,Private Room,45,1,1,0.71204387,0,0,0,1,Unknown,Asia,0
53355,1,5642850,Stephany,Singapore,40,0,0,0,Private Room,40,1,0,0,0,0,1,1,Unknown,Asia,0
53356,580,138649185,Apac,Singapore,555,0,0,0,Hotel Room,555,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53357,108,300765938,Xacco,Singapore,280,0,0,0,Hotel Room,280,1,1,0.71204387,0,0,3,6,Unknown,Asia,0
53358,108,300765938,Xacco,Singapore,260,0,0,0,Hotel Room,260,1,1,0.71204387,0,0,3,6,Unknown,Asia,0
53359,46,61619807,Ong,Singapore,208,0,0,3,Hotel Room,208,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53360,108,300765938,Xacco,Singapore,275,0,0,0,Hotel Room,275,1,1,0.71204387,0,0,3,6,Unknown,Asia,0
53361,108,300765938,Xacco,Singapore,320,0,0,0,Hotel Room,320,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53362,108,300765938,Xacco,Singapore,285,0,0,0,Hotel Room,285,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53363,108,300765938,Xacco,Singapore,275,0,0,0,Hotel Room,275,1,1,0.71204387,0,0,3,6,Unknown,Asia,0
53364,108,300765938,Xacco,Singapore,270,0,0,0,Hotel Room,270,1,1,0.71204387,0,0,3,6,Unknown,Asia,0
53365,108,300765938,Xacco,Singapore,255,0,0,0,Hotel Room,255,1,1,0.71204387,0,0,4,6,Unknown,Asia,0
53366,108,300765938,Xacco,Singapore,310,0,0,0,Hotel Room,310,1,1,0.71204387,0,0,5,6,Unknown,Asia,0
53367,108,300765938,Xacco,Singapore,310,0,0,0,Hotel Room,310,1,1,0.71204387,0,0,5,5,Unknown,Asia,0
53368,91,466330896,Blueground,Singapore,215,0,0,0,Hotel Room,215,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53369,580,138649185,Apac,Singapore,268,0,0,0,Hotel Room,268,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53370,46,61619807,Ong,Singapore,193,0,0,1,Hotel Room,193,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,1
53371,4,211210302,Sunny&Lucy,Singapore,433,0,0,9,Hotel Room,433,1,0.817240899,0.71204387,0,0,3,7,Unknown,Asia,0
53372,1,106363186,Adam,Singapore,77,0,0,0,Private Room,77,1,0,0,0,0,1,2,Unknown,Asia,0
53373,1,70790155,文彬,Singapore,60,0,0,0,Private Room,60,1,0,0,0,0,1,1,Unknown,Asia,0
53374,3,28551332,Micky,Singapore,40,0,0,0,Entire Home/Apt,40,0,0,0,0,0,1,1,Unknown,Asia,0
53375,1,6947493,Sandy Pin,Singapore,231,0,0,0,Hotel Room,231,0,0,0,0,0,3,4,Unknown,Asia,0
53376,91,466330896,Blueground,Singapore,234,0,0,0,Hotel Room,234,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53377,580,138649185,Apac,Singapore,521,0,0,1,Hotel Room,521,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53378,6,118496059,Ashton,Singapore,87,0,0,0,Private Room,87,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53379,4,491252389,Owen House,Singapore,293,0,0,2,Private Room,293,0,0,1,0,0,1,2,Unknown,Asia,0
53380,4,491252389,Owen House,Singapore,320,0,0,0,Private Room,320,0,0,1,0,0,1,2,Unknown,Asia,0
53381,4,491252389,Owen House,Singapore,340,0,0,0,Private Room,340,0,0,1,0,0,1,3,Unknown,Asia,0
53382,6,118496059,Ashton,Singapore,153,0,0,0,Hotel Room,153,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53383,17,14818409,Catherine,Singapore,106,0,0,1,Private Room,106,1,1,0.71204387,0,0,2,1,Unknown,Asia,1
53384,17,14818409,Catherine,Singapore,127,0,0,0,Private Room,127,1,1,0.71204387,0,0,2,2,Unknown,Asia,0
53385,6,494593479,Kelvin,Singapore,246,0,0,0,Private Room,246,1,1,1,0,0,2,2,Unknown,Asia,0
53386,6,494593479,Kelvin,Singapore,454,0,0,2,Private Room,454,1,1,1,0,0,1,2,Unknown,Asia,1
53387,17,14818409,Catherine,Singapore,109,0,0,5,Private Room,109,1,1,0.71204387,0,0,2,1,Unknown,Asia,0
53388,580,138649185,Apac,Singapore,811,0,0,0,Hotel Room,811,1,0.817240899,0.71204387,0,0,3,4,Unknown,Asia,0
53389,2,328275828,Yuri,Singapore,675,0,0,0,Hotel Room,675,1,0,0,0,0,2,4,Unknown,Asia,0
53390,17,509080216,Hovoh,Singapore,468,0,0,17,Hotel Room,468,1,1,1,0,0,1,3,Unknown,Asia,0
53391,580,138649185,Apac,Singapore,567,0,0,1,Hotel Room,567,1,0.817240899,0.71204387,0,0,2,4,Unknown,Asia,0
53392,17,14818409,Catherine,Singapore,126,0,0,0,Private Room,126,1,1,0.71204387,0,0,2,2,Unknown,Asia,0
53393,59,10248444,Recr,Singapore,233,0,0,7,Hotel Room,233,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,0
53394,17,509080216,Hovoh,Singapore,493,0,0,12,Hotel Room,493,1,1,1,0,0,2,4,Unknown,Asia,1
53395,141,238891646,Neha,Singapore,720,0,0,1,Hotel Room,720,1,1,0.71204387,0,0,2,5,Unknown,Asia,0
53396,1,135778052,Donovan,Singapore,80,0,0,0,Private Room,80,1,0,0,0,0,1,1,Unknown,Asia,0
53397,17,509080216,Hovoh,Singapore,468,0,0,17,Hotel Room,468,1,1,1,0,0,1,3,Unknown,Asia,1
53398,51,109333133,Pat,Singapore,336,0,0,9,Hotel Room,336,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53399,17,509080216,Hovoh,Singapore,468,0,0,4,Hotel Room,468,1,1,1,0,0,1,3,Unknown,Asia,1
53400,17,509080216,Hovoh,Singapore,1574,0,0,3,Hotel Room,1574,1,1,1,0,0,3,7,Unknown,Asia,1
53401,1,182541452,Parkroyal Serviced Suites,Singapore,862,0,0,0,Hotel Room,862,1,0,1,0,0,2,4,Unknown,Asia,0
53402,17,509080216,Hovoh,Singapore,608,0,0,10,Hotel Room,608,1,1,1,0,0,2,5,Unknown,Asia,0
53403,7,432531968,Expats,Singapore,280,0,0,0,Hotel Room,280,0,0,0.71204387,0,0,3,6,Unknown,Asia,0
53404,6,118496059,Ashton,Singapore,93,0,0,3,Private Room,93,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53405,6,118496059,Ashton,Singapore,81,0,0,2,Private Room,81,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53406,6,118496059,Ashton,Singapore,83,0,0,1,Private Room,83,1,1,0.71204387,0,0,1,1,Unknown,Asia,0
53407,11,323944827,Green,Singapore,209,0,0,24,Hotel Room,209,1,1,0.71204387,0,0,3,7,Unknown,Asia,0
53408,19,474773234,River City,Singapore,42,0,0,1,Entire Home/Apt,42,1,1,0.71204387,0,0,9,1,Unknown,Asia,0
53409,1,348418649,Don,Singapore,105,0,0,2,Private Room,105,0,1,1,0,0,1,2,Unknown,Asia,0
53410,19,474773234,River City,Singapore,42,0,0,0,Entire Home/Apt,42,1,1,0.71204387,0,0,9,1,Unknown,Asia,0
53411,19,474773234,River City,Singapore,42,0,0,2,Entire Home/Apt,42,1,1,0.71204387,0,0,9,1,Unknown,Asia,0
53412,19,474773234,River City,Singapore,42,0,0,1,Entire Home/Apt,42,1,1,0.71204387,0,0,9,1,Unknown,Asia,1
53413,17,509080216,Hovoh,Singapore,679,0,0,13,Hotel Room,679,1,1,1,0,0,2,5,Unknown,Asia,0
53414,17,509080216,Hovoh,Singapore,608,0,0,13,Hotel Room,608,1,1,1,0,0,2,4,Unknown,Asia,1
53415,17,509080216,Hovoh,Singapore,468,0,0,10,Hotel Room,468,1,1,1,0,0,1,3,Unknown,Asia,0
53416,51,109333133,Pat,Singapore,279,0,0,9,Hotel Room,279,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53417,51,109333133,Pat,Singapore,263,0,0,2,Hotel Room,263,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53418,46,61619807,Ong,Singapore,428,0,0,2,Hotel Room,428,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53419,46,61619807,Ong,Singapore,399,0,0,2,Hotel Room,399,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,1
53420,59,10248444,Recr,Singapore,230,0,0,5,Hotel Room,230,1,0.817240899,0.71204387,0,0,1,4,Unknown,Asia,0
53421,59,10248444,Recr,Singapore,311,0,0,8,Hotel Room,311,1,0.817240899,0.71204387,0,0,1,5,Unknown,Asia,0
53422,41,46685310,Yyin,Singapore,262,0,0,2,Hotel Room,262,1,0.817240899,0.71204387,0,0,1,4,Unknown,Asia,1
53423,41,46685310,Yyin,Singapore,272,0,0,0,Hotel Room,272,1,0.817240899,0.71204387,0,0,1,3,Unknown,Asia,0
53424,46,61619807,Ong,Singapore,313,0,0,3,Hotel Room,313,1,0.817240899,0.71204387,0,0,1,4,Unknown,Asia,0
53425,2,47611818,Jessie,Singapore,128,0,0,1,Hotel Room,128,1,1,1,0,0,1,2,Unknown,Asia,0
53426,17,14818409,Catherine,Singapore,106,0,0,1,Private Room,106,1,1,0.71204387,0,0,2,1,Unknown,Asia,1
53427,2,24060343,Chris,Singapore,105,0,0,1,Private Room,105,1,1,1,0,0,1,1,Unknown,Asia,0
53428,1,4080706,Rosie,Singapore,280,0,0,0,Hotel Room,280,1,1,1,0,0,5,5,Unknown,Asia,0
53429,91,466330896,Blueground,Singapore,211,0,0,0,Hotel Room,211,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53430,17,14818409,Catherine,Singapore,127,0,0,0,Private Room,127,1,1,0.71204387,0,0,2,2,Unknown,Asia,0
53431,1,197843965,Toshiko,Singapore,207,0,0,0,Hotel Room,207,1,1,0,0,0,1,2,Unknown,Asia,0
53432,5,504706105,Tiny Away,Singapore,380,0,0,0,Hotel Room,380,1,1,1,0,0,2,4,Unknown,Asia,0
53433,5,504706105,Tiny Away,Singapore,380,0,0,0,Hotel Room,380,1,1,1,0,0,2,4,Unknown,Asia,0
53434,5,504706105,Tiny Away,Singapore,380,0,0,0,Hotel Room,380,1,1,1,0,0,2,4,Unknown,Asia,0
53435,5,504706105,Tiny Away,Singapore,380,0,0,1,Hotel Room,380,1,1,1,0,0,1,2,Unknown,Asia,1
53436,91,466330896,Blueground,Singapore,242,0,0,0,Hotel Room,242,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53437,580,138649185,Apac,Singapore,158,0,0,0,Hotel Room,158,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53438,141,238891646,Neha,Singapore,250,0,0,0,Hotel Room,250,1,1,0.71204387,0,0,1,2,Unknown,Asia,0
53439,580,138649185,Apac,Singapore,238,0,0,0,Hotel Room,238,1,0.817240899,0.71204387,0,0,1,2,Unknown,Asia,0
53440,6,512903502,The Hannah,Singapore,114,0,0,0,Private Room,114,1,1,0,0,0,1,1,Unknown,Asia,0
53441,9,461973800,Ruth Mandy,Singapore,95,0,0,0,Hotel Room,95,1,1,0.71204387,0,0,1,3,Unknown,Asia,0
53442,1,61415440,Bi,Singapore,225,0,0,0,Hotel Room,225,1,0.817240899,0,0,0,3,4,Unknown,Asia,0
53443,1,403164934,Valentin,Singapore,199,0,0,0,Hotel Room,199,1,0,0,0,0,1,2,Unknown,Asia,0
53444,2,69940082,Ee Jin,Singapore,100,0,0,0,Private Room,100,1,1,0,0,0,2,2,Unknown,Asia,0
